,zip_code,y-2016,y-2015,y-2014,y-2013,y-2012,y-2011,y-2010,aggregate,Zip,City,State,Latitude,Longitude,Distance from Reactor,Reactor_lat,Reactor_lng,Reactor_city,Reactor_state,Reactor_name,Reactor_units
1086,04250,4201,4163,4146,4150,4111,4055,4228,29054,04250,Lisbon,ME,44.027509,-70.1097,140.75156798196585,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1087,04252,4672,4732,4790,4807,4912,5010,4799,33722,04252,Lisbon Falls,ME,44.009827,-70.05631,140.95058224977865,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1230,04576,593,630,622,598,539,509,604,4095,04576,Southport,ME,43.823008,-69.66660999999999,142.41542013430768,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
832,03279,749,768,620,650,701,679,829,4996,03279,Warren,NH,43.938224,-71.88853,142.6909286235875,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1029,04051,1198,1063,1175,1088,1054,1052,1153,7783,04051,Lovell,ME,44.172276000000004,-70.87231,142.6995434810651,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
822,03262,920,969,1043,1111,1180,1301,1231,7755,03262,North Woodstock,NH,44.0285,-71.68701,142.78578603857778,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1068,04210,22943,22916,22960,23040,23104,23180,23045,161188,04210,Auburn,ME,44.089172999999995,-70.24143000000001,142.8169037525379,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
840,03293,84,85,94,87,77,79,143,649,03293,Woodstock,NH,43.967542,-71.84088299999999,143.2184410521629,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
803,03238,120,105,106,89,68,62,75,625,03238,Glencliff,NH,43.967542,-71.84088299999999,143.2184410521629,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1437,05052,138,226,202,216,187,201,348,1518,05052,North Hartland,VT,43.598261,-72.351,143.47063677526992,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
920,03784,4116,3926,3999,3724,3859,3893,4086,27603,03784,West Lebanon,NH,43.649781,-72.30594,143.69082675485555,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
812,03251,1337,1345,1309,1264,1278,1261,1662,9456,03251,Lincoln,NH,44.051981,-71.6606,144.14824960004367,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
951,03846,1082,905,1027,1029,986,874,799,6702,03846,Jackson,NH,44.166268,-71.18089,144.20369482535082,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1085,04240,36277,36356,36410,36536,36588,36629,36592,255388,04240,Lewiston,ME,44.094772999999996,-70.19141,144.87869151984717,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
907,03755,10689,10334,10430,10311,10268,10395,10538,72965,03755,Hanover,NH,43.719756,-72.2507,144.88110308384302,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1434,05048,2786,2644,2372,2453,2644,2557,2429,17885,05048,Hartland,VT,43.566105,-72.39941,144.90101425239237,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1229,04575,42,63,54,57,109,134,85,544,04575,West Boothbay Harbor,ME,43.854534,-69.660795,145.29150361956698,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1051,04088,1301,1458,1537,1705,1964,2141,1516,11622,04088,Waterford,ME,44.190761,-70.70756999999999,145.35887811609524,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
910,03768,1754,1716,1733,1937,1857,1950,1716,12663,03768,Lyme,NH,43.823864,-72.13297,145.63423505875494,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1225,04571,511,385,360,431,352,404,323,2766,04571,Trevett,ME,43.88261,-69.680144,146.56641109363585,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1207,04538,1934,1792,1957,1973,2041,2147,2080,13924,04538,Boothbay Harbor,ME,43.854240000000004,-69.63217,146.83710441584404,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1232,04579,3069,3064,3054,3065,3074,3073,3072,21471,04579,Woolwich,ME,43.949901000000004,-69.78298000000001,147.14225102985745,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1093,04258,2588,2585,2610,2603,2601,2583,2617,18187,04258,Minot,ME,44.154921,-70.33319,147.31522392570912,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1211,04544,639,690,597,590,706,700,724,4646,04544,East Boothbay,ME,43.832642,-69.58903000000001,147.53416031696756,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1112,04287,3159,3167,3093,3185,3203,3216,3224,22247,04287,Bowdoin,ME,44.048154,-69.96847,148.0832596174244,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1431,05043,802,695,714,859,888,939,937,5834,05043,East Thetford,VT,43.795685999999996,-72.21325,148.12050459098452,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1439,05055,3287,3342,3374,3396,3423,3433,3363,23618,05055,Norwich,VT,43.735335,-72.29086,148.48044409264014,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1418,05001,9120,9019,9241,9376,9301,9368,9123,64548,05001,White River Junction,VT,43.662892,-72.36825,148.628630850036,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1002,04008,2849,2810,2866,2761,2754,2716,2723,19479,04008,Bowdoinham,ME,44.023057,-69.88369,149.21177537033512,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
915,03777,1504,1507,1572,1454,1451,1332,1237,10057,03777,Orford,NH,43.908925,-72.07831,149.56619253586922,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1100,04268,4964,4969,4984,4999,5023,5019,5023,34981,04268,Norway,ME,44.223589000000004,-70.58366,150.21151095377516,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1206,04537,1962,2020,2145,2090,2058,2020,2073,14368,04537,Boothbay,ME,43.907812,-69.64608,150.4752027671264,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1083,04238,1641,1564,1643,1557,1334,1409,1416,10564,04238,Hebron,ME,44.197418,-70.36975,151.0177932677576,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1106,04280,6842,6976,6927,6784,6827,6645,6474,47475,04280,Sabattus,ME,44.119007,-70.07568,151.09776941350324,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1223,04568,454,469,459,481,531,528,391,3313,04568,South Bristol,ME,43.863902,-69.55874,151.71114290408664,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1442,05059,619,777,719,609,773,658,874,5029,05059,Quechee,VT,43.649153000000005,-72.42943000000001,151.851236409184,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1107,04281,5134,5135,5141,5162,5174,5177,5116,36039,04281,South Paris,ME,44.235141,-70.50508,152.5795584311766,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1079,04231,313,318,291,263,195,171,236,1787,04231,Stoneham,ME,44.261562,-70.87044,152.63083223770053,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
916,03779,840,772,754,817,827,864,790,5664,03779,Piermont,NH,43.976427,-72.04409,153.58252880545922,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1231,04578,4547,4469,4518,4434,4487,4539,4450,31444,04578,Wiscasset,ME,43.974367,-69.68366,154.18247078850126,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1216,04554,916,908,745,718,727,645,710,5369,04554,New Harbor,ME,43.863028,-69.51314,154.2450069113186,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1453,05075,1164,1272,1187,1139,1072,1049,1113,7996,05075,Thetford Center,VT,43.83178,-72.27125,154.26541215142322,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
917,03780,486,418,412,343,283,365,410,2717,03780,Pike,NH,44.029684,-71.98612,155.5094981117242,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1451,05071,113,174,182,262,455,452,324,1962,05071,South Woodstock,VT,43.568095,-72.55327,155.7953780997581,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1102,04271,0,0,0,0,0,0,67,67,04271,Paris,ME,44.264111,-70.498513,155.84200056140932,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1219,04558,195,252,243,298,305,291,308,1892,04558,Pemaquid,ME,43.893848,-69.52041,156.23997103536317,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1218,04556,1144,1102,1154,1141,1082,1088,1249,7960,04556,Edgecomb,ME,43.973476,-69.63516,156.5744584175017,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1081,04236,4353,4349,4349,4346,4348,4344,4350,30439,04236,Greene,ME,44.194404,-70.14180999999999,156.63301197638364,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1459,05084,200,207,169,44,17,55,140,832,05084,West Hartford,VT,43.720826,-72.43372,156.64807164689523,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1432,05045,1934,1985,2009,1905,2065,2067,1758,13723,05045,Fairlee,VT,43.919887,-72.20655,157.39909804112196,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1441,05058,280,285,282,289,249,266,346,1997,05058,Post Mills,VT,43.884626000000004,-72.26075,157.6773100165673,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1209,04541,133,132,152,157,138,62,80,854,04541,Chamberlain,ME,43.885681,-69.4795,157.93548604279005,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1462,05091,3369,3282,3454,3418,3257,3270,3288,23338,05091,Woodstock,VT,43.631076,-72.53739,158.14850640556824,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1340,04852,40,34,39,45,34,37,69,298,04852,Monhegan,ME,43.764862,-69.32016,158.87606395873908,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1227,04573,541,479,493,487,433,448,501,3382,04573,Walpole,ME,43.949672,-69.55133000000001,159.0182393386544,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
908,03765,510,471,460,698,593,576,503,3811,03765,Haverhill,NH,44.037125,-72.05658000000001,159.52630014945547,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1450,05070,509,431,443,445,512,533,484,3357,05070,South Strafford,VT,43.830375,-72.36228,159.64272508382095,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1446,05065,1072,1090,1044,1217,1173,1197,1064,7857,05065,Sharon,VT,43.775807,-72.42387,159.66161661512442,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1458,05083,232,214,132,121,114,103,151,1067,05083,West Fairlee,VT,43.910089,-72.26637,159.9814082248752,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1118,04342,1821,1838,1740,1641,1759,1872,1672,12343,04342,Dresden,ME,44.07685,-69.75012,160.11942080343053,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
876,03580,1343,1359,1421,1515,1494,1499,1369,10000,03580,Franconia,NH,44.200124,-71.69959,160.3486432565344,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1132,04357,3354,3351,3391,3393,3413,3426,3399,23727,04357,Richmond,ME,44.117232,-69.82947,160.3809776660898,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1438,05053,420,409,417,331,378,435,332,2722,05053,North Pomfret,VT,43.714887,-72.49886,160.56006872522886,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1421,05033,2731,2786,2729,2729,2742,2680,2744,19141,05033,Bradford,VT,43.994064,-72.15534,160.76419889531408,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1422,05034,358,317,250,213,184,191,310,1823,05034,Bridgewater,VT,43.577762,-72.61789,160.89520727648713,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
914,03774,1953,1716,1710,1735,1726,1415,1966,12221,03774,North Haverhill,NH,44.085409999999996,-71.9943,160.95221489212847,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1108,04282,5744,5725,5737,5729,5712,5684,5734,40065,04282,Turner,ME,44.266842,-70.24563,161.30708321819776,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1072,04220,3030,3170,3232,3101,2923,2744,3077,21277,04220,Buckfield,ME,44.295264,-70.3671,161.57478569696042,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
896,03740,757,710,689,747,761,733,911,5308,03740,Bath,NH,44.114163,-71.948852,161.5925526715458,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1126,04350,3601,3589,3602,3607,3596,3574,3577,25146,04350,Litchfield,ME,44.174052,-69.93363000000001,161.68040068708567,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1447,05067,258,259,267,261,244,214,258,1761,05067,South Pomfret,VT,43.687515000000005,-72.54271999999999,161.8201292834503,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1113,04289,2112,1974,1808,1881,1972,2062,1815,13624,04289,West Paris,ME,44.325285,-70.52450999999999,162.14692861807967,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
885,03595,765,820,879,838,726,578,639,5245,03595,Twin Mountain,NH,44.271516,-71.51746,162.3040536908213,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1208,04539,1093,1145,1165,1209,1054,1255,1168,8089,04539,Bristol,ME,43.965125,-69.50529,162.78606123545134,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1222,04564,400,291,433,369,524,510,489,3016,04564,Round Pond,ME,43.937468,-69.45721,163.25112476395543,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1436,05051,1620,1556,1512,1662,1629,1714,1549,11242,05051,Newbury,VT,44.075132,-72.07174,163.63245164177397,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
921,03785,2409,2817,2794,2569,2706,2909,2400,18604,03785,Woodsville,NH,44.133215,-71.96306,163.98811070819667,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1090,04255,676,728,910,877,915,970,802,5878,04255,Locke Mills,ME,44.359759999999994,-70.67231,164.3388996329386,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1070,04217,2826,2859,2921,2928,3112,3096,3312,21054,04217,Bethel,ME,44.372129,-70.8175,164.986761725482,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1094,04259,3112,2971,3111,3132,3299,3129,3264,22018,04259,Monmouth,ME,44.231811,-69.99897,165.05714036439326,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1452,05072,580,587,531,571,520,527,526,3842,05072,Strafford,VT,43.890244,-72.39364,165.9121904319703,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1456,05079,737,715,686,705,673,590,730,4836,05079,Vershire,VT,43.948258,-72.32092,166.07379149468707,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1440,05056,412,378,401,440,445,472,567,3115,05056,Plymouth,VT,43.531612,-72.72179,166.12727751212063,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1224,04570,0,0,0,0,0,0,2,2,04570,Squirrel Island,ME,44.021333,-69.523263,166.44847578958777,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1097,04263,2108,2030,2010,2088,1972,2066,2326,14600,04263,Leeds,ME,44.283844,-70.11254,166.7295102190687,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1205,04535,740,663,650,663,616,576,709,4617,04535,Alna,ME,44.084989,-69.62535,166.73573285608805,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1423,05035,616,644,524,496,512,481,638,3911,05035,Bridgewater Corners,VT,43.608849,-72.6799,166.92828818320282,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1071,04219,1601,1725,1477,1509,1511,1436,1472,10731,04219,Bryant Pond,ME,44.386951,-70.63082,167.70194291988355,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1215,04553,1674,1804,1775,1847,1814,1728,1752,12394,04553,Newcastle,ME,44.048714000000004,-69.54335,167.70677436080527,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
877,03581,3112,3110,3139,3179,3211,3263,3230,22244,03581,Gorham,NH,44.386557,-71.16273000000001,168.17388344947562,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1111,04286,144,143,144,149,103,100,47,830,04286,West Bethel,ME,44.40205,-70.86009399999999,168.25983133058955,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
872,03574,2540,2551,2537,2529,2515,2502,2526,17700,03574,Bethlehem,NH,44.28177,-71.69225,168.39716553207924,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1098,04265,1023,1151,993,996,829,990,918,6900,04265,North Monmouth,ME,44.281993,-70.04026999999999,168.7632094420608,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1419,05031,141,166,128,109,130,97,218,989,05031,Barnard,VT,43.735816,-72.6026,168.78405607045943,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1448,05068,3186,3131,3097,3135,3093,3154,3125,21921,05068,South Royalton,VT,43.808623,-72.53208000000001,168.79101977383874,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1134,04359,566,506,530,455,356,396,388,3197,04359,South Gardiner,ME,44.183265999999996,-69.77719599999999,168.8210350136857,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
881,03585,2756,2651,2560,2593,2671,2599,2519,18349,03585,Lisbon,NH,44.225864,-71.87371,169.18248470824886,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1214,04551,863,934,894,868,784,824,806,5973,04551,Bremen,ME,43.999618,-69.43738,169.30844657728392,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1210,04543,1866,2046,2001,2050,2170,2241,2218,14592,04543,Damariscotta,ME,44.036533,-69.48841,169.56153308268244,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1115,04292,1157,1172,1103,1130,1059,874,948,7443,04292,Sumner,ME,44.38382,-70.43533000000001,169.8991914960365,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1457,05081,498,519,553,548,497,487,550,3652,05081,Wells River,VT,44.135828000000004,-72.09061,169.9690214254138,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1121,04345,11242,11451,11455,11565,11663,11628,11646,80650,04345,Gardiner,ME,44.211490999999995,-69.80866,170.20369124748512,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1428,05040,561,517,573,565,505,522,471,3714,05040,East Corinth,VT,44.070771,-72.21275,170.24202562967997,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1427,05039,1047,1000,996,965,917,846,1110,6881,05039,Corinth,VT,44.026521,-72.29347,170.80778475502115,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1455,05077,1106,1136,1130,1115,1151,1136,1215,7989,05077,Tunbridge,VT,43.897183,-72.4848,171.94279692558078,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1032,04057,47,48,41,23,17,9,56,241,04057,North Bridgton,ME,44.408078,-70.470703,171.98181663825244,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
879,03583,978,933,902,864,812,865,1107,6461,03583,Jefferson,NH,44.376866,-71.46436,172.19754115276214,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1212,04547,1112,1046,1057,1114,1199,1135,1152,7815,04547,Friendship,ME,43.983665,-69.33885,173.61052862166844,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1122,04346,1814,1792,1837,1772,1726,2061,1772,12774,04346,Randolph,ME,44.234914,-69.75721999999999,174.54791331299418,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1217,04555,1719,1557,1702,1656,1699,1551,1643,11527,04555,Nobleboro,ME,44.096194,-69.47856999999999,175.08303805212776,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
870,03561,5922,5943,5954,5941,5958,5968,5939,41625,03561,Littleton,NH,44.313606,-71.79751,175.09170813252257,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1137,04364,5940,5941,5950,5988,6025,6059,6025,41928,04364,Winthrop,ME,44.31842,-69.95997,175.0936462617907,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1109,04284,1040,1081,1022,1004,1002,976,1138,7263,04284,Wayne,ME,44.349542,-70.05698000000001,175.16211867421202,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1120,04344,2873,2805,2813,2831,2921,2871,2951,20065,04344,Farmingdale,ME,44.26043,-69.80122,175.20552184258767,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1449,05069,534,599,617,546,541,589,555,3981,05069,South Ryegate,VT,44.168110999999996,-72.14245,175.30564286012057,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1596,05738,1163,1107,1187,1165,1136,1031,1072,7861,05738,Cuttingsville,VT,43.507853999999995,-72.8642,175.59616337798795,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1454,05076,342,387,381,435,515,545,412,3017,05076,East Corinth,VT,44.128665999999996,-72.2345,176.31662151768208,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
887,03598,3026,3112,3067,3119,3065,3152,3285,21826,03598,Whitefield,NH,44.378771,-71.62248000000001,176.34784731372642,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1420,05032,2540,2380,2600,2935,3068,3086,2664,19273,05032,Bethel,VT,43.811958000000004,-72.64493,176.35190808705437,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1073,04221,925,959,1169,1019,1176,1183,1098,7529,04221,Canton,ME,44.423658,-70.31378000000001,176.46570409754327,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1430,05042,527,487,475,511,622,625,605,3852,05042,East Ryegate,VT,44.213499,-72.08037,176.5943577705387,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1088,04253,2109,2028,2055,2092,2145,2162,2095,14686,04253,Livermore,ME,44.408578999999996,-70.22452,176.8263950838369,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1347,04860,1622,1709,1850,1989,1788,1797,1591,12346,04860,Tenants Harbor,ME,43.9464,-69.23524,176.92182662086,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1127,04351,2539,2557,2567,2571,2573,2582,2571,17960,04351,Manchester,ME,44.306955,-69.87518,176.93115759671522,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
871,03570,10154,9580,9710,9836,10009,10126,10051,69466,03570,Berlin,NH,44.463337,-71.19091999999999,176.94766067648985,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1426,05038,1271,1330,1427,1351,1412,1378,1230,9399,05038,Chelsea,VT,43.989583,-72.46276,177.44694251251792,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1604,05751,789,920,896,850,798,794,811,5858,05751,Killington,VT,43.659839,-72.79419,177.7158947152991,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1123,04347,2385,2471,2439,2380,2538,2570,2355,17138,04347,Hallowell,ME,44.286802,-69.79788,177.88604744979307,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1078,04228,86,56,80,75,26,19,6,348,04228,East Livermore,ME,44.400997,-70.13383,178.317523983407,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1221,04563,1391,1481,1415,1423,1343,1291,1534,9878,04563,Cushing,ME,43.993356,-69.26819,178.45695730659014,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1082,04237,185,172,155,141,135,154,238,1180,04237,Hanover,ME,44.49281,-70.7356,178.68777735683463,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1129,04353,2239,2375,2336,2368,2357,2411,2300,16386,04353,Whitefield,ME,44.209878,-69.60427,178.9181776223396,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1619,05772,656,632,722,652,640,547,713,4562,05772,Stockbridge,VT,43.761779,-72.73703,179.4341511093196,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
1444,05061,1650,1549,1478,1376,1416,1371,1679,10519,05061,Randolph Center,VT,43.928369,-72.5731,179.5993494186395,42.889351,-70.871658,Seabrook,NH,Seabrook ,1.0
